"","sub","item","cond","seq","start","end","duration_ms","correctresp","subresp","accuracy","task","sound"
"3189",45,65,2,21,11976337,11981015,4678,1,1,1,"reading","standard"
"3190",45,66,2,22,11986259,11988848,2589,2,2,1,"reading","standard"
"3191",45,10,3,23,11993755,11996366,2611,2,2,1,"reading","novel"
"3192",45,9,3,24,12052056,12054884,2828,1,1,1,"reading","novel"
"3193",45,69,2,25,12081588,12084269,2681,1,1,1,"reading","standard"
"3194",45,70,2,26,12089571,12097887,8316,2,1,0,"reading","standard"
"3195",45,8,3,27,12112122,12114936,2814,4,4,1,"reading","novel"
"3196",45,4,3,28,12126065,12131338,5273,4,4,1,"reading","novel"
"3197",45,72,2,29,12154912,12158355,3443,4,4,1,"reading","standard"
"3198",45,1,3,30,12164250,12166386,2136,1,1,1,"reading","novel"
"3199",45,12,3,31,12195154,12198273,3119,4,4,1,"reading","novel"
"3200",45,11,3,32,12209599,12212506,2907,3,3,1,"reading","novel"
"3201",45,5,3,33,12217882,12220424,2542,1,1,1,"reading","novel"
"3202",45,71,2,34,12230133,12233207,3074,3,3,1,"reading","standard"
"3203",45,67,2,35,12240182,12245625,5443,3,3,1,"reading","standard"
"3204",45,68,2,36,12260686,12262976,2290,4,4,1,"reading","standard"
"3205",45,124,1,37,12529968,12533284,3316,4,4,1,"zString","silence"
"3206",45,122,1,38,12541882,12544654,2772,2,2,1,"zString","silence"
"3207",45,130,1,39,12585518,12588020,2502,2,2,1,"zString","silence"
"3208",45,127,1,40,12602788,12605037,2249,3,3,1,"zString","silence"
"3209",45,129,1,41,12617916,12619854,1938,1,1,1,"zString","silence"
"3210",45,121,1,42,12625516,12627287,1771,1,1,1,"zString","silence"
"3211",45,126,1,43,12646666,12648555,1889,2,2,1,"zString","silence"
"3212",45,125,1,44,12654950,12658339,3389,1,1,1,"zString","silence"
"3213",45,123,1,45,12666053,12667972,1919,3,3,1,"zString","silence"
"3214",45,131,1,46,12675051,12676789,1738,3,3,1,"zString","silence"
"3215",45,128,1,47,12704863,12707065,2202,4,4,1,"zString","silence"
"3216",45,132,1,48,12713631,12715756,2125,4,4,1,"zString","silence"
"3217",45,151,2,49,12734809,12736824,2015,3,3,1,"zString","standard"
"3218",45,152,2,50,12743599,12745525,1926,4,4,1,"zString","standard"
"3219",45,153,2,51,12751801,12753674,1873,1,1,1,"zString","standard"
"3220",45,160,2,52,12760587,12762541,1954,4,4,1,"zString","standard"
"3221",45,155,2,53,12767639,12769542,1903,3,3,1,"zString","standard"
"3222",45,100,3,54,12782849,12784826,1977,4,4,1,"zString","novel"
"3223",45,96,3,55,12798286,12800127,1841,4,4,1,"zString","novel"
"3224",45,102,3,56,12805550,12807527,1977,2,2,1,"zString","novel"
"3225",45,101,3,57,12984727,12986701,1974,1,1,1,"zString","novel"
"3226",45,95,3,58,12992691,12994684,1993,3,3,1,"zString","novel"
"3227",45,158,2,59,13011057,13012853,1796,2,2,1,"zString","standard"
"3228",45,154,2,60,13046277,13048986,2709,2,2,1,"zString","standard"
"3229",45,92,3,61,13072114,13074538,2424,4,4,1,"zString","novel"
"3230",45,156,2,62,13096759,13098705,1946,4,4,1,"zString","standard"
"3231",45,97,3,63,13113380,13115389,2009,1,1,1,"zString","novel"
"3232",45,161,2,64,13140131,13142774,2643,1,1,1,"zString","standard"
"3233",45,93,3,65,13154432,13156540,2108,1,1,1,"zString","novel"
"3234",45,157,2,66,13168639,13171860,3221,1,1,1,"zString","standard"
"3235",45,91,3,67,13210635,13212909,2274,3,3,1,"zString","novel"
"3236",45,162,2,68,13227198,13229727,2529,2,2,1,"zString","standard"
"3237",45,159,2,69,13263323,13265540,2217,3,3,1,"zString","standard"
"3238",45,98,3,70,13271037,13273044,2007,2,2,1,"zString","novel"
"3239",45,99,3,71,13280398,13282588,2190,3,3,1,"zString","novel"
"3240",45,94,3,72,13287622,13289694,2072,2,2,1,"zString","novel"
"3241",46,9,1,1,1093897,1096753,2856,1,1,1,"zString","silence"
"3242",46,5,1,2,1137311,1139389,2078,1,1,1,"zString","silence"
"3243",46,4,1,3,1173189,1175821,2632,4,4,1,"zString","silence"
"3244",46,3,1,4,1243158,1245624,2466,3,3,1,"zString","silence"
"3245",46,6,1,5,1274742,1277592,2850,2,2,1,"zString","silence"
"3246",46,7,1,6,1305806,1308475,2669,3,3,1,"zString","silence"
"3247",46,11,1,7,1318295,1321292,2997,3,3,1,"zString","silence"
"3248",46,12,1,8,1339777,1342001,2224,4,4,1,"zString","silence"
"3249",46,10,1,9,1347661,1350193,2532,2,2,1,"zString","silence"
"3250",46,2,1,10,1373231,1374944,1713,2,2,1,"zString","silence"
"3251",46,8,1,11,1408148,1410280,2132,4,4,1,"zString","silence"
"3252",46,1,1,12,1416683,1418842,2159,1,1,1,"zString","silence"
"3253",46,31,2,13,1445851,1448114,2263,3,3,1,"zString","standard"
"3254",46,32,2,14,1454015,1455731,1716,4,4,1,"zString","standard"
"3255",46,33,2,15,1463502,1465833,2331,1,1,1,"zString","standard"
"3256",46,42,2,16,1475868,1477931,2063,2,2,1,"zString","standard"
"3257",46,35,2,17,1487150,1489231,2081,3,3,1,"zString","standard"
"3258",46,37,2,18,1522217,1524549,2332,1,1,1,"zString","standard"
"3259",46,66,3,19,1534069,1536584,2515,2,2,1,"zString","novel"
"3260",46,69,3,20,1673323,1675721,2398,1,1,1,"zString","novel"
"3261",46,67,3,21,1684126,1686284,2158,3,3,1,"zString","novel"
"3262",46,64,3,22,1787660,1789409,1749,4,4,1,"zString","novel"
"3263",46,68,3,23,1802794,1804509,1715,4,4,1,"zString","novel"
"3264",46,36,2,24,1831666,1833863,2197,4,3,0,"zString","standard"
"3265",46,62,3,25,1863533,1866144,2611,2,2,1,"zString","novel"
"3266",46,41,2,26,1875683,1878263,2580,1,1,1,"zString","standard"
"3267",46,65,3,27,1922549,1924430,1881,1,1,1,"zString","novel"
"3268",46,39,2,28,1939835,1942347,2512,3,3,1,"zString","standard"
"3269",46,63,3,29,1962749,1965031,2282,3,3,1,"zString","novel"
"3270",46,61,3,30,1979006,1981365,2359,1,1,1,"zString","novel"
"3271",46,70,3,31,2041538,2043884,2346,2,2,1,"zString","novel"
"3272",46,34,2,32,2068737,2072652,3915,2,2,1,"zString","standard"
"3273",46,38,2,33,2084041,2086385,2344,2,2,1,"zString","standard"
"3274",46,40,2,34,2112808,2116587,3779,4,4,1,"zString","standard"
"3275",46,72,3,35,2124761,2126753,1992,4,4,1,"zString","novel"
"3276",46,71,3,36,2138040,2140154,2114,3,3,1,"zString","novel"
"3277",46,92,1,37,2459054,2463648,4594,4,4,1,"reading","silence"
"3278",46,102,1,38,2481151,2488416,7265,2,2,1,"reading","silence"
"3279",46,98,1,39,2503551,2506816,3265,2,2,1,"reading","silence"
"3280",46,101,1,40,2523187,2525635,2448,1,1,1,"reading","silence"
"3281",46,97,1,41,2533237,2535702,2465,1,1,1,"reading","silence"
"3282",46,100,1,42,2580107,2584053,3946,4,4,1,"reading","silence"
"3283",46,96,1,43,2589761,2594437,4676,4,4,1,"reading","silence"
"3284",46,91,1,44,2606557,2610587,4030,3,3,1,"reading","silence"
"3285",46,93,1,45,2618522,2621320,2798,1,1,1,"reading","silence"
"3286",46,99,1,46,2634759,2639055,4296,3,3,1,"reading","silence"
"3287",46,95,1,47,2654698,2658421,3723,3,3,1,"reading","silence"
"3288",46,94,1,48,2734113,2737424,3311,2,2,1,"reading","silence"
"3289",46,121,2,49,2755818,2758692,2874,1,1,1,"reading","standard"
"3290",46,122,2,50,2766152,2768142,1990,2,2,1,"reading","standard"
"3291",46,123,2,51,2774117,2776793,2676,3,3,1,"reading","standard"
"3292",46,151,3,52,2862811,2869863,7052,3,3,1,"reading","novel"
"3293",46,127,2,53,3035229,3039718,4489,3,3,1,"reading","standard"
"3294",46,125,2,54,3065016,3068069,3053,1,1,1,"reading","standard"
"3295",46,129,2,55,3076487,3079920,3433,1,1,1,"reading","standard"
"3296",46,156,3,56,3130953,3135954,5001,4,4,1,"reading","novel"
"3297",46,162,3,57,3160752,3165305,4553,2,2,1,"reading","novel"
"3298",46,159,3,58,3188637,3192590,3953,3,3,1,"reading","novel"
"3299",46,161,3,59,3259819,3273493,13674,1,3,0,"reading","novel"
"3300",46,131,2,60,3281812,3284059,2247,3,3,1,"reading","standard"
"3301",46,124,2,61,3317641,3320677,3036,4,4,1,"reading","standard"
"3302",46,126,2,62,3338119,3343212,5093,2,2,1,"reading","standard"
"3303",46,128,2,63,3351321,3355378,4057,4,4,1,"reading","standard"
"3304",46,154,3,64,3363841,3366178,2337,2,2,1,"reading","novel"
"3305",46,157,3,65,3397668,3400797,3129,1,1,1,"reading","novel"
"3306",46,132,2,66,3409729,3413447,3718,4,4,1,"reading","standard"
"3307",46,153,3,67,3506689,3510566,3877,1,1,1,"reading","novel"
"3308",46,152,3,68,3520840,3524917,4077,4,4,1,"reading","novel"
"3309",46,160,3,69,3543342,3552518,9176,4,4,1,"reading","novel"
"3310",46,155,3,70,3564114,3567970,3856,3,3,1,"reading","novel"
"3311",46,130,2,71,3575246,3577835,2589,2,2,1,"reading","standard"
"3312",46,158,3,72,3583977,3586220,2243,2,2,1,"reading","novel"
"3313",47,1,2,1,4589138,4591657,2519,1,1,1,"reading","standard"
"3314",47,2,2,2,4597724,4600225,2501,2,2,1,"reading","standard"
"3315",47,3,2,3,4616106,4618574,2468,3,3,1,"reading","standard"
"3316",47,39,3,4,4640243,4643608,3365,1,1,1,"reading","novel"
"3317",47,12,2,5,4679894,4683275,3381,4,4,1,"reading","standard"
"3318",47,4,2,6,4692759,4696626,3867,4,4,1,"reading","standard"
"3319",47,37,3,7,4736296,4739943,3647,3,3,1,"reading","novel"
"3320",47,9,2,8,4919103,4922570,3467,1,1,1,"reading","standard"
"3321",47,10,2,9,4946325,4948988,2663,2,2,1,"reading","standard"
"3322",47,35,3,10,4954857,4957872,3015,1,1,1,"reading","novel"
"3323",47,5,2,11,4962725,4964972,2247,1,1,1,"reading","standard"
"3324",47,31,3,12,4970356,4975605,5249,1,1,1,"reading","novel"
"3325",47,8,2,13,4992298,4995373,3075,4,4,1,"reading","standard"
"3326",47,38,3,14,5004729,5007489,2760,4,4,1,"reading","novel"
"3327",47,32,3,15,5050319,5054159,3840,2,2,1,"reading","novel"
"3328",47,6,2,16,5285925,5288866,2941,2,2,1,"reading","standard"
"3329",47,7,2,17,5294042,5297066,3024,3,3,1,"reading","standard"
"3330",47,11,2,18,5307325,5310350,3025,3,3,1,"reading","standard"
"3331",47,40,3,19,5314553,5317284,2731,2,2,1,"reading","novel"
"3332",47,34,3,20,5321924,5324950,3026,4,4,1,"reading","novel"
"3333",47,33,3,21,5330837,5333633,2796,3,3,1,"reading","novel"
"3334",47,42,3,22,5343577,5346184,2607,4,4,1,"reading","novel"
"3335",47,36,3,23,5360057,5364019,3962,2,2,1,"reading","novel"
"3336",47,41,3,24,5373190,5375786,2596,3,3,1,"reading","novel"
"3337",47,64,1,25,5389845,5392435,2590,4,4,1,"reading","silence"
"3338",47,69,1,26,5405310,5408238,2928,1,1,1,"reading","silence"
"3339",47,66,1,27,5425139,5428170,3031,2,2,1,"reading","silence"
"3340",47,70,1,28,5433400,5435453,2053,2,2,1,"reading","silence"
"3341",47,68,1,29,5440124,5443304,3180,4,4,1,"reading","silence"
"3342",47,72,1,30,5452043,5454655,2612,4,4,1,"reading","silence"
"3343",47,65,1,31,5461026,5464105,3079,1,1,1,"reading","silence"
"3344",47,67,1,32,5472081,5474621,2540,3,3,1,"reading","silence"
"3345",47,63,1,33,5492430,5496506,4076,3,3,1,"reading","silence"
"3346",47,71,1,34,5514733,5517140,2407,3,3,1,"reading","silence"
"3347",47,62,1,35,5522543,5524941,2398,2,2,1,"reading","silence"
"3348",47,61,1,36,5555744,5558492,2748,1,1,1,"reading","silence"
"3349",47,91,2,37,5929898,5932674,2776,3,3,1,"zString","standard"
"3350",47,92,2,38,5943879,5945957,2078,4,4,1,"zString","standard"
"3351",47,93,2,39,5952983,5954875,1892,1,1,1,"zString","standard"
"3352",47,96,2,40,5972800,5974963,2163,4,4,1,"zString","standard"
"3353",47,97,2,41,6094398,6096165,1767,1,1,1,"zString","standard"
"3354",47,122,3,42,6111053,6112785,1732,2,2,1,"zString","novel"
"3355",47,95,2,43,6140432,6142384,1952,3,3,1,"zString","standard"
"3356",47,99,2,44,6184665,6186534,1869,3,3,1,"zString","standard"
"3357",47,124,3,45,6209368,6212718,3350,4,4,1,"zString","novel"
"3358",47,123,3,46,6252236,6254470,2234,3,3,1,"zString","novel"
"3359",47,121,3,47,6279630,6283472,3842,1,1,1,"zString","novel"
"3360",47,94,2,48,6289323,6291155,1832,2,2,1,"zString","standard"
"3361",47,125,3,49,6298516,6300238,1722,1,1,1,"zString","novel"
"3362",47,128,3,50,6317924,6320407,2483,4,4,1,"zString","novel"
"3363",47,129,3,51,6383910,6386274,2364,1,1,1,"zString","novel"
"3364",47,100,2,52,6407209,6408942,1733,4,4,1,"zString","standard"
"3365",47,98,2,53,6619095,6622268,3173,2,2,1,"zString","standard"
"3366",47,101,2,54,6628283,6630667,2384,1,1,1,"zString","standard"
"3367",47,126,3,55,6646435,6648250,1815,2,2,1,"zString","novel"
"3368",47,127,3,56,6675129,6677134,2005,3,3,1,"zString","novel"
"3369",47,132,3,57,6706236,6708002,1766,4,4,1,"zString","novel"
"3370",47,130,3,58,6730632,6732520,1888,2,2,1,"zString","novel"
"3371",47,131,3,59,6770948,6772805,1857,3,3,1,"zString","novel"
"3372",47,102,2,60,6777798,6779588,1790,2,2,1,"zString","standard"
"3373",47,151,1,61,6790082,6791905,1823,3,3,1,"zString","silence"
"3374",47,158,1,62,6818311,6820493,2182,2,2,1,"zString","silence"
"3375",47,155,1,63,6825948,6827790,1842,3,3,1,"zString","silence"
"3376",47,160,1,64,6833451,6835341,1890,4,4,1,"zString","silence"
"3377",47,154,1,65,6858219,6859941,1722,2,2,1,"zString","silence"
"3378",47,152,1,66,6866917,6868824,1907,4,4,1,"zString","silence"
"3379",47,162,1,67,6881239,6883008,1769,2,2,1,"zString","silence"
"3380",47,159,1,68,6888254,6890043,1789,3,3,1,"zString","silence"
"3381",47,161,1,69,6940269,6942277,2008,1,1,1,"zString","silence"
"3382",47,157,1,70,6958837,6961037,2200,1,1,1,"zString","silence"
"3383",47,153,1,71,6974090,6975929,1839,1,1,1,"zString","silence"
"3384",47,156,1,72,6994355,6996563,2208,4,4,1,"zString","silence"
"3385",48,61,2,1,7682597,7686138,3541,1,1,1,"zString","standard"
"3386",48,62,2,2,7692951,7694872,1921,2,2,1,"zString","standard"
"3387",48,63,2,3,7702382,7704503,2121,3,3,1,"zString","standard"
"3388",48,4,3,4,7734717,7737488,2771,4,4,1,"zString","novel"
"3389",48,65,2,5,7761150,7763456,2306,1,1,1,"zString","standard"
"3390",48,64,2,6,7769502,7771738,2236,4,4,1,"zString","standard"
"3391",48,66,2,7,7777200,7779424,2224,2,2,1,"zString","standard"
"3392",48,5,3,8,7785339,7787740,2401,1,1,1,"zString","novel"
"3393",48,10,3,9,7792942,7794689,1747,2,2,1,"zString","novel"
"3394",48,3,3,10,7804989,7807091,2102,3,3,1,"zString","novel"
"3395",48,1,3,11,7840304,7842390,2086,1,1,1,"zString","novel"
"3396",48,69,2,12,7852041,7854092,2051,1,1,1,"zString","standard"
"3397",48,8,3,13,7869974,7872343,2369,4,4,1,"zString","novel"
"3398",48,68,2,14,7895096,7897793,2697,4,4,1,"zString","standard"
"3399",48,70,2,15,7914344,7916761,2417,2,2,1,"zString","standard"
"3400",48,67,2,16,7937744,7939958,2214,3,2,0,"zString","standard"
"3401",48,2,3,17,7944702,7946880,2178,2,2,1,"zString","novel"
"3402",48,6,3,18,8125058,8127369,2311,2,2,1,"zString","novel"
"3403",48,72,2,19,8132335,8134270,1935,4,4,1,"zString","standard"
"3404",48,9,3,20,8150425,8152436,2011,1,1,1,"zString","novel"
"3405",48,71,2,21,8157688,8160236,2548,3,3,1,"zString","standard"
"3406",48,12,3,22,8174440,8176187,1747,4,4,1,"zString","novel"
"3407",48,7,3,23,8206832,8208890,2058,3,3,1,"zString","novel"
"3408",48,11,3,24,8231596,8233905,2309,3,3,1,"zString","novel"
"3409",48,38,1,25,8239759,8241705,1946,2,2,1,"zString","silence"
"3410",48,40,1,26,8258229,8260140,1911,4,4,1,"zString","silence"
"3411",48,39,1,27,8270784,8272523,1739,3,3,1,"zString","silence"
"3412",48,35,1,28,8288097,8290324,2227,3,3,1,"zString","silence"
"3413",48,31,1,29,8297279,8299108,1829,3,3,1,"zString","silence"
"3414",48,41,1,30,8304495,8306608,2113,1,1,1,"zString","silence"
"3415",48,42,1,31,8326416,8328276,1860,2,2,1,"zString","silence"
"3416",48,36,1,32,8333598,8335443,1845,4,4,1,"zString","silence"
"3417",48,37,1,33,8350997,8353109,2112,1,1,1,"zString","silence"
"3418",48,32,1,34,8373053,8374897,1844,4,4,1,"zString","silence"
"3419",48,34,1,35,8403738,8405611,1873,2,2,1,"zString","silence"
"3420",48,33,1,36,8416170,8418195,2025,1,1,1,"zString","silence"
"3421",48,151,2,37,8677226,8680955,3729,3,3,1,"reading","standard"
"3422",48,152,2,38,8686220,8689454,3234,4,4,1,"reading","standard"
"3423",48,153,2,39,8694383,8697071,2688,1,1,1,"reading","standard"
"3424",48,154,2,40,8712030,8715038,3008,2,2,1,"reading","standard"
"3425",48,102,3,41,8719097,8721973,2876,2,2,1,"reading","novel"
"3426",48,161,2,42,8742455,8746423,3968,1,1,1,"reading","standard"
"3427",48,100,3,43,8751349,8754141,2792,4,4,1,"reading","novel"
"3428",48,96,3,44,8767121,8770324,3203,4,4,1,"reading","novel"
"3429",48,99,3,45,8774522,8777458,2936,3,3,1,"reading","novel"
"3430",48,158,2,46,8781753,8784258,2505,2,2,1,"reading","standard"
"3431",48,157,2,47,8790306,8793724,3418,1,1,1,"reading","standard"
"3432",48,162,2,48,8811040,8814143,3103,2,2,1,"reading","standard"
"3433",48,155,2,49,8839675,8843109,3434,3,3,1,"reading","standard"
"3434",48,94,3,50,8852985,8856161,3176,2,2,1,"reading","novel"
"3435",48,160,2,51,9303674,9307129,3455,4,4,1,"reading","standard"
"3436",48,156,2,52,9321256,9324346,3090,4,4,1,"reading","standard"
"3437",48,95,3,53,9328532,9331362,2830,3,3,1,"reading","novel"
"3438",48,92,3,54,9339875,9342797,2922,4,4,1,"reading","novel"
"3439",48,101,3,55,9355858,9359013,3155,1,1,1,"reading","novel"
"3440",48,97,3,56,9372440,9374898,2458,1,1,1,"reading","novel"
"3441",48,93,3,57,9379339,9382031,2692,1,1,1,"reading","novel"
"3442",48,91,3,58,9386238,9389316,3078,3,3,1,"reading","novel"
"3443",48,98,3,59,9393675,9397148,3473,2,2,1,"reading","novel"
"3444",48,159,2,60,9405354,9408316,2962,3,3,1,"reading","standard"
"3445",48,128,1,61,9416505,9419434,2929,4,4,1,"reading","silence"
"3446",48,121,1,62,9427993,9430466,2473,1,1,1,"reading","silence"
"3447",48,127,1,63,9434341,9439484,5143,3,3,1,"reading","silence"
"3448",48,124,1,64,9448859,9453017,4158,4,4,1,"reading","silence"
"3449",48,126,1,65,9475691,9478667,2976,2,2,1,"reading","silence"
"3450",48,125,1,66,9504136,9507568,3432,1,1,1,"reading","silence"
"3451",48,123,1,67,9512358,9515121,2763,3,3,1,"reading","silence"
"3452",48,122,1,68,9533209,9535720,2511,2,2,1,"reading","silence"
"3453",48,132,1,69,9539511,9542320,2809,4,4,1,"reading","silence"
"3454",48,130,1,70,9551130,9555020,3890,2,2,1,"reading","silence"
"3455",48,131,1,71,9559216,9562303,3087,3,3,1,"reading","silence"
"3456",48,129,1,72,9579548,9583172,3624,1,1,1,"reading","silence"
"3457",49,3,1,1,486718,490708,3990,3,3,1,"reading","silence"
"3458",49,9,1,2,497454,499659,2205,1,1,1,"reading","silence"
"3459",49,1,1,3,522272,527027,4755,1,1,1,"reading","silence"
"3460",49,6,1,4,552270,555276,3006,2,2,1,"reading","silence"
"3461",49,12,1,5,563527,566744,3217,4,4,1,"reading","silence"
"3462",49,8,1,6,573593,576711,3118,4,4,1,"reading","silence"
"3463",49,5,1,7,581941,584161,2220,1,1,1,"reading","silence"
"3464",49,7,1,8,592442,596844,4402,3,3,1,"reading","silence"
"3465",49,11,1,9,634497,637962,3465,3,3,1,"reading","silence"
"3466",49,10,1,10,678011,680648,2637,2,2,1,"reading","silence"
"3467",49,4,1,11,704447,709582,5135,4,4,1,"reading","silence"
"3468",49,2,1,12,724483,726866,2383,2,2,1,"reading","silence"
"3469",49,31,2,13,743836,745918,2082,1,1,1,"reading","standard"
"3470",49,32,2,14,751400,756334,4934,2,2,1,"reading","standard"
"3471",49,33,2,15,763501,767719,4218,3,3,1,"reading","standard"
"3472",49,34,2,16,783284,785619,2335,4,4,1,"reading","standard"
"3473",49,38,2,17,792188,794635,2447,4,4,1,"reading","standard"
"3474",49,36,2,18,800336,803686,3350,2,2,1,"reading","standard"
"3475",49,35,2,19,823940,825903,1963,1,1,1,"reading","standard"
"3476",49,40,2,20,831906,835403,3497,2,2,1,"reading","standard"
"3477",49,63,3,21,1018785,1021759,2974,3,3,1,"reading","novel"
"3478",49,67,3,22,1039717,1042460,2743,3,3,1,"reading","novel"
"3479",49,61,3,23,1093817,1097279,3462,1,1,1,"reading","novel"
"3480",49,65,3,24,1107136,1109895,2759,1,1,1,"reading","novel"
"3481",49,70,3,25,1120855,1123481,2626,2,2,1,"reading","novel"
"3482",49,68,3,26,1136734,1139379,2645,4,4,1,"reading","novel"
"3483",49,39,2,27,1152769,1155763,2994,1,1,1,"reading","standard"
"3484",49,69,3,28,1159910,1162898,2988,1,1,1,"reading","novel"
"3485",49,41,2,29,1193887,1196349,2462,3,3,1,"reading","standard"
"3486",49,66,3,30,1200880,1204298,3418,2,2,1,"reading","novel"
"3487",49,42,2,31,1209687,1213282,3595,4,4,1,"reading","standard"
"3488",49,37,2,32,1218357,1223217,4860,3,3,1,"reading","standard"
"3489",49,62,3,33,1232205,1234617,2412,2,2,1,"reading","novel"
"3490",49,72,3,34,1248994,1252366,3372,4,4,1,"reading","novel"
"3491",49,71,3,35,1257421,1260384,2963,3,3,1,"reading","novel"
"3492",49,64,3,36,1283473,1289234,5761,4,4,1,"reading","novel"
"3493",49,99,1,37,1553158,1555094,1936,3,3,1,"zString","silence"
"3494",49,97,1,38,1584489,1586244,1755,1,1,1,"zString","silence"
"3495",49,95,1,39,1594824,1596663,1839,3,3,1,"zString","silence"
"3496",49,100,1,40,1605971,1608028,2057,4,4,1,"zString","silence"
"3497",49,93,1,41,1613492,1615263,1771,1,1,1,"zString","silence"
"3498",49,94,1,42,1632158,1633996,1838,2,2,1,"zString","silence"
"3499",49,102,1,43,1649342,1651431,2089,2,2,1,"zString","silence"
"3500",49,91,1,44,1670305,1672166,1861,3,3,1,"zString","silence"
"3501",49,92,1,45,1678246,1679965,1719,4,4,1,"zString","silence"
"3502",49,101,1,46,1698723,1701032,2309,1,1,1,"zString","silence"
"3503",49,96,1,47,1720776,1722768,1992,4,4,1,"zString","silence"
"3504",49,98,1,48,1729791,1731734,1943,2,2,1,"zString","silence"
"3505",49,121,2,49,1746945,1748800,1855,1,1,1,"zString","standard"
"3506",49,122,2,50,1758199,1759917,1718,2,2,1,"zString","standard"
"3507",49,123,2,51,1767212,1769135,1923,3,3,1,"zString","standard"
"3508",49,162,3,52,1825653,1827438,1785,2,2,1,"zString","novel"
"3509",49,125,2,53,1835654,1837491,1837,1,1,1,"zString","standard"
"3510",49,155,3,54,1841921,1843807,1886,3,3,1,"zString","novel"
"3511",49,127,2,55,2008021,2009745,1724,3,3,1,"zString","standard"
"3512",49,129,2,56,2048024,2049830,1806,1,1,1,"zString","standard"
"3513",49,128,2,57,2054476,2056513,2037,4,4,1,"zString","standard"
"3514",49,158,3,58,2065213,2067447,2234,2,2,1,"zString","novel"
"3515",49,124,2,59,2098480,2100614,2134,4,4,1,"zString","standard"
"3516",49,153,3,60,2113577,2115800,2223,1,1,1,"zString","novel"
"3517",49,132,2,61,2126629,2128400,1771,4,4,1,"zString","standard"
"3518",49,156,3,62,2133896,2135715,1819,4,4,1,"zString","novel"
"3519",49,151,3,63,2153630,2155551,1921,3,3,1,"zString","novel"
"3520",49,126,2,64,2171371,2173217,1846,2,2,1,"zString","standard"
"3521",49,131,2,65,2186090,2188118,2028,3,3,1,"zString","standard"
"3522",49,157,3,66,2198029,2199785,1756,1,1,1,"zString","novel"
"3523",49,154,3,67,2207801,2209635,1834,2,2,1,"zString","novel"
"3524",49,160,3,68,2237276,2239236,1960,4,4,1,"zString","novel"
"3525",49,159,3,69,2277594,2279405,1811,3,3,1,"zString","novel"
"3526",49,161,3,70,2288300,2290055,1755,1,1,1,"zString","novel"
"3527",49,152,3,71,2311373,2313305,1932,4,4,1,"zString","novel"
"3528",49,130,2,72,2317445,2319438,1993,2,2,1,"zString","standard"
"3529",50,70,1,1,3878288,3880760,2472,2,2,1,"zString","silence"
"3530",50,65,1,2,3904674,3906462,1788,1,1,1,"zString","silence"
"3531",50,69,1,3,3920925,3923478,2553,1,1,1,"zString","silence"
"3532",50,61,1,4,3930774,3932645,1871,1,1,1,"zString","silence"
"3533",50,64,1,5,3983796,3985763,1967,4,4,1,"zString","silence"
"3534",50,72,1,6,3994561,3996497,1936,4,4,1,"zString","silence"
"3535",50,63,1,7,4024050,4025980,1930,3,3,1,"zString","silence"
"3536",50,68,1,8,4034814,4037131,2317,4,4,1,"zString","silence"
"3537",50,71,1,9,4051211,4053447,2236,3,3,1,"zString","silence"
"3538",50,62,1,10,4075483,4077800,2317,2,1,0,"zString","silence"
"3539",50,66,1,11,4101352,4103333,1981,2,2,1,"zString","silence"
"3540",50,67,1,12,4133016,4136286,3270,3,3,1,"zString","silence"
"3541",50,1,2,13,4155723,4157938,2215,1,1,1,"zString","standard"
"3542",50,2,2,14,4166668,4168785,2117,2,2,1,"zString","standard"
"3543",50,3,2,15,4174808,4176702,1894,3,3,1,"zString","standard"
"3544",50,41,3,16,4190406,4192370,1964,1,1,1,"zString","novel"
"3545",50,36,3,17,4207138,4209119,1981,4,4,1,"zString","novel"
"3546",50,6,2,18,4231007,4233338,2331,2,2,1,"zString","standard"
"3547",50,34,3,19,4426254,4428210,1956,2,2,1,"zString","novel"
"3548",50,38,3,20,4433884,4436064,2180,2,2,1,"zString","novel"
"3549",50,35,3,21,4441208,4442928,1720,3,3,1,"zString","novel"
"3550",50,42,3,22,4454103,4455978,1875,2,2,1,"zString","novel"
"3551",50,37,3,23,4462034,4464578,2544,1,1,1,"zString","novel"
"3552",50,39,3,24,4470774,4472596,1822,3,3,1,"zString","novel"
"3553",50,5,2,25,4514936,4516914,1978,1,1,1,"zString","standard"
"3554",50,9,2,26,4545033,4546814,1781,1,1,1,"zString","standard"
"3555",50,11,2,27,4576620,4578633,2013,3,3,1,"zString","standard"
"3556",50,10,2,28,4583494,4585232,1738,2,2,1,"zString","standard"
"3557",50,40,3,29,4598324,4600050,1726,4,4,1,"zString","novel"
"3558",50,7,2,30,4606311,4608100,1789,3,3,1,"zString","standard"
"3559",50,33,3,31,4628593,4630384,1791,1,1,1,"zString","novel"
"3560",50,8,2,32,4637111,4638869,1758,4,4,1,"zString","standard"
"3561",50,31,3,33,4657677,4659501,1824,3,3,1,"zString","novel"
"3562",50,12,2,34,4683700,4685469,1769,4,4,1,"zString","standard"
"3563",50,32,3,35,4696727,4698836,2109,4,4,1,"zString","novel"
"3564",50,4,2,36,4728681,4730772,2091,4,4,1,"zString","standard"
"3565",50,153,1,37,4972287,4975563,3276,1,1,1,"reading","silence"
"3566",50,151,1,38,4986172,4990280,4108,3,3,1,"reading","silence"
